0.996031;
6035.023425;
6044.442229;

19.867369;
14.913270;
12.327062;
10.532787;
9.251074;
8.295763;
7.538247;
6.921866;
6.395496;
5.960274;
5.593564;
5.280590;
5.002602;
4.749967;
4.530310;
4.328503;
4.148141;
3.979824;
3.822452;
3.683661;
3.555321;
3.436728;
3.325071;
3.221804;
3.125206;
3.036827;
2.954196;
2.874099;
2.801017;
2.730680;
2.665119;
2.601553;
2.542263;
2.484877;
2.430722;
2.379344;
2.330747;
2.283037;
2.238346;
2.195900;
2.154930;
2.115749;
2.078118;
2.041360;
2.007118;
1.973634;
1.941271;
1.910009;
1.878923;
1.849285;
1.821014;
1.793569;
1.767503;
1.741988;
1.716918;
1.692991;
1.669736;
1.647266;
1.625037;
1.603410;
1.582898;
1.562430;
1.543210;
1.524528;

512.000000;
768.000000;
1024.000000;
1280.000000;
1536.000000;
1792.000000;
2048.000000;
2304.000000;
2560.000000;
2816.000000;
3072.000000;
3328.000000;
3584.000000;
3840.000000;
4096.000000;
4352.000000;
4608.000000;
4864.000000;
5120.000000;
5376.000000;
5632.000000;
5888.000000;
6144.000000;
6400.000000;
6656.000000;
6912.000000;
7168.000000;
7424.000000;
7680.000000;
7936.000000;
8192.000000;
8448.000000;
8704.000000;
8960.000000;
9216.000000;
9472.000000;
9728.000000;
9984.000000;
10240.000000;
10496.000000;
10752.000000;
11008.000000;
11264.000000;
11520.000000;
11776.000000;
12032.000000;
12288.000000;
12544.000000;
12800.000000;
13056.000000;
13312.000000;
13568.000000;
13824.000000;
14080.000000;
14336.000000;
14592.000000;
14848.000000;
15104.000000;
15360.000000;
15616.000000;
15872.000000;
16128.000000;
16384.000000;
16640.000000;

